Genome_name	Module_id	Module_name
ph4.txt	M00382	SCF-FBS complex	K03094
ph45.txt	M00382	SCF-FBS complex	
ph5.txt	M00382	SCF-FBS complex	K03094
ph55.txt	M00382	SCF-FBS complex	K03094
ph6.txt	M00382	SCF-FBS complex	K03094
ph65.txt	M00382	SCF-FBS complex	
ph7.txt	M00382	SCF-FBS complex	
ph4.txt	M00229	Arginine transport system	
ph45.txt	M00229	Arginine transport system	
ph5.txt	M00229	Arginine transport system	
ph55.txt	M00229	Arginine transport system	
ph6.txt	M00229	Arginine transport system	
ph65.txt	M00229	Arginine transport system	
ph7.txt	M00229	Arginine transport system	
ph4.txt	M00380	SCF-BTRC complex	K03094
ph45.txt	M00380	SCF-BTRC complex	
ph5.txt	M00380	SCF-BTRC complex	K03094
ph55.txt	M00380	SCF-BTRC complex	K03094
ph6.txt	M00380	SCF-BTRC complex	K03094
ph65.txt	M00380	SCF-BTRC complex	
ph7.txt	M00380	SCF-BTRC complex	
ph4.txt	M00381	SCF-SKP2 complex	K03094
ph45.txt	M00381	SCF-SKP2 complex	
ph5.txt	M00381	SCF-SKP2 complex	K03094
ph55.txt	M00381	SCF-SKP2 complex	K03094
ph6.txt	M00381	SCF-SKP2 complex	K03094
ph65.txt	M00381	SCF-SKP2 complex	
ph7.txt	M00381	SCF-SKP2 complex	
ph4.txt	M00386	Cul4-DDB1-CSA complex	K10570
ph45.txt	M00386	Cul4-DDB1-CSA complex	
ph5.txt	M00386	Cul4-DDB1-CSA complex	
ph55.txt	M00386	Cul4-DDB1-CSA complex	
ph6.txt	M00386	Cul4-DDB1-CSA complex	
ph65.txt	M00386	Cul4-DDB1-CSA complex	
ph7.txt	M00386	Cul4-DDB1-CSA complex	
ph4.txt	M00387	SCF-FBW7 complex	K03094
ph45.txt	M00387	SCF-FBW7 complex	
ph5.txt	M00387	SCF-FBW7 complex	K03094
ph55.txt	M00387	SCF-FBW7 complex	K03094
ph6.txt	M00387	SCF-FBW7 complex	K03094
ph65.txt	M00387	SCF-FBW7 complex	
ph7.txt	M00387	SCF-FBW7 complex	
ph4.txt	M00384	Cul3-SPOP complex	
ph45.txt	M00384	Cul3-SPOP complex	
ph5.txt	M00384	Cul3-SPOP complex	
ph55.txt	M00384	Cul3-SPOP complex	
ph6.txt	M00384	Cul3-SPOP complex	
ph65.txt	M00384	Cul3-SPOP complex	
ph7.txt	M00384	Cul3-SPOP complex	
ph4.txt	M00181	RNA polymerase III, eukaryotes	K03026,K03025,K03019
ph45.txt	M00181	RNA polymerase III, eukaryotes	
ph5.txt	M00181	RNA polymerase III, eukaryotes	K03023,K03026,K03024,K03013,K03014,K03016,K03009
ph55.txt	M00181	RNA polymerase III, eukaryotes	
ph6.txt	M00181	RNA polymerase III, eukaryotes	
ph65.txt	M00181	RNA polymerase III, eukaryotes	
ph7.txt	M00181	RNA polymerase III, eukaryotes	
ph4.txt	M00388	ECS complex	
ph45.txt	M00388	ECS complex	
ph5.txt	M00388	ECS complex	K03872
ph55.txt	M00388	ECS complex	
ph6.txt	M00388	ECS complex	
ph65.txt	M00388	ECS complex	
ph7.txt	M00388	ECS complex	
ph4.txt	M00389	APC/C complex	K03348,K03350,K03355
ph45.txt	M00389	APC/C complex	
ph5.txt	M00389	APC/C complex	K03363,K03348,K03350,K03352,K03357,K03359
ph55.txt	M00389	APC/C complex	K03350,K03353
ph6.txt	M00389	APC/C complex	K03363,K03350,K03353
ph65.txt	M00389	APC/C complex	K03363,K03350,K03353
ph7.txt	M00389	APC/C complex	K03363,K03350
ph4.txt	M00690	MAPK (ERK5) signaling	
ph45.txt	M00690	MAPK (ERK5) signaling	
ph5.txt	M00690	MAPK (ERK5) signaling	
ph55.txt	M00690	MAPK (ERK5) signaling	
ph6.txt	M00690	MAPK (ERK5) signaling	
ph65.txt	M00690	MAPK (ERK5) signaling	
ph7.txt	M00690	MAPK (ERK5) signaling	
ph4.txt	M00188	NitT/TauT family transport system	K02051,K02050,K02049
ph45.txt	M00188	NitT/TauT family transport system	K02050
ph5.txt	M00188	NitT/TauT family transport system	K02051,K02050,K02049
ph55.txt	M00188	NitT/TauT family transport system	K02051,K02050,K02049
ph6.txt	M00188	NitT/TauT family transport system	K02051,K02050,K02049
ph65.txt	M00188	NitT/TauT family transport system	K02051,K02050,K02049
ph7.txt	M00188	NitT/TauT family transport system	K02051,K02050,K02049
ph4.txt	M00692	Cell cycle - G1/S transition	
ph45.txt	M00692	Cell cycle - G1/S transition	
ph5.txt	M00692	Cell cycle - G1/S transition	
ph55.txt	M00692	Cell cycle - G1/S transition	
ph6.txt	M00692	Cell cycle - G1/S transition	
ph65.txt	M00692	Cell cycle - G1/S transition	
ph7.txt	M00692	Cell cycle - G1/S transition	
ph4.txt	M00693	Cell cycle - G2/M transition	
ph45.txt	M00693	Cell cycle - G2/M transition	
ph5.txt	M00693	Cell cycle - G2/M transition	
ph55.txt	M00693	Cell cycle - G2/M transition	
ph6.txt	M00693	Cell cycle - G2/M transition	
ph65.txt	M00693	Cell cycle - G2/M transition	
ph7.txt	M00693	Cell cycle - G2/M transition	
ph4.txt	M00694	cGMP signaling	
ph45.txt	M00694	cGMP signaling	
ph5.txt	M00694	cGMP signaling	
ph55.txt	M00694	cGMP signaling	
ph6.txt	M00694	cGMP signaling	
ph65.txt	M00694	cGMP signaling	
ph7.txt	M00694	cGMP signaling	
ph4.txt	M00695	cAMP signaling	K01768
ph45.txt	M00695	cAMP signaling	
ph5.txt	M00695	cAMP signaling	K01768
ph55.txt	M00695	cAMP signaling	K01768
ph6.txt	M00695	cAMP signaling	K01768
ph65.txt	M00695	cAMP signaling	K01768
ph7.txt	M00695	cAMP signaling	K01768
ph4.txt	M00699	Multidrug resistance, efflux pump AmeABC	K18905,K03585,K18138,K18904
ph45.txt	M00699	Multidrug resistance, efflux pump AmeABC	
ph5.txt	M00699	Multidrug resistance, efflux pump AmeABC	K18905,K03585,K18138,K18904
ph55.txt	M00699	Multidrug resistance, efflux pump AmeABC	K18905,K03585,K18138,K18904
ph6.txt	M00699	Multidrug resistance, efflux pump AmeABC	K18905,K03585,K18138,K18904
ph65.txt	M00699	Multidrug resistance, efflux pump AmeABC	K18905,K03585,K18138,K18904
ph7.txt	M00699	Multidrug resistance, efflux pump AmeABC	K18905,K03585,K18138,K18904
ph4.txt	M00498	NtrY-NtrX (nitrogen regulation) two-component regulatory system	K13598,K13599
ph45.txt	M00498	NtrY-NtrX (nitrogen regulation) two-component regulatory system	
ph5.txt	M00498	NtrY-NtrX (nitrogen regulation) two-component regulatory system	K13598,K13599
ph55.txt	M00498	NtrY-NtrX (nitrogen regulation) two-component regulatory system	K13598,K13599
ph6.txt	M00498	NtrY-NtrX (nitrogen regulation) two-component regulatory system	K13598,K13599
ph65.txt	M00498	NtrY-NtrX (nitrogen regulation) two-component regulatory system	K13598,K13599
ph7.txt	M00498	NtrY-NtrX (nitrogen regulation) two-component regulatory system	K13598,K13599
ph4.txt	M00499	HydH-HydG (metal tolerance) two-component regulatory system	K07713
ph45.txt	M00499	HydH-HydG (metal tolerance) two-component regulatory system	
ph5.txt	M00499	HydH-HydG (metal tolerance) two-component regulatory system	K07709,K07713
ph55.txt	M00499	HydH-HydG (metal tolerance) two-component regulatory system	K07709,K07713
ph6.txt	M00499	HydH-HydG (metal tolerance) two-component regulatory system	K07709,K07713
ph65.txt	M00499	HydH-HydG (metal tolerance) two-component regulatory system	K07709,K07713
ph7.txt	M00499	HydH-HydG (metal tolerance) two-component regulatory system	K07709,K07713
ph4.txt	M00496	ComD-ComE (competence) two-component regulatory system	
ph45.txt	M00496	ComD-ComE (competence) two-component regulatory system	
ph5.txt	M00496	ComD-ComE (competence) two-component regulatory system	
ph55.txt	M00496	ComD-ComE (competence) two-component regulatory system	
ph6.txt	M00496	ComD-ComE (competence) two-component regulatory system	
ph65.txt	M00496	ComD-ComE (competence) two-component regulatory system	
ph7.txt	M00496	ComD-ComE (competence) two-component regulatory system	
ph4.txt	M00497	GlnL-GlnG (nitrogen regulation) two-component regulatory system	K07708,K07712
ph45.txt	M00497	GlnL-GlnG (nitrogen regulation) two-component regulatory system	
ph5.txt	M00497	GlnL-GlnG (nitrogen regulation) two-component regulatory system	K07708,K07712
ph55.txt	M00497	GlnL-GlnG (nitrogen regulation) two-component regulatory system	K07708,K07712
ph6.txt	M00497	GlnL-GlnG (nitrogen regulation) two-component regulatory system	K07708,K07712
ph65.txt	M00497	GlnL-GlnG (nitrogen regulation) two-component regulatory system	K07708,K07712
ph7.txt	M00497	GlnL-GlnG (nitrogen regulation) two-component regulatory system	K07708,K07712
ph4.txt	M00494	NatK-NatR (sodium extrusion) two-component regulatory system	
ph45.txt	M00494	NatK-NatR (sodium extrusion) two-component regulatory system	
ph5.txt	M00494	NatK-NatR (sodium extrusion) two-component regulatory system	
ph55.txt	M00494	NatK-NatR (sodium extrusion) two-component regulatory system	
ph6.txt	M00494	NatK-NatR (sodium extrusion) two-component regulatory system	
ph65.txt	M00494	NatK-NatR (sodium extrusion) two-component regulatory system	
ph7.txt	M00494	NatK-NatR (sodium extrusion) two-component regulatory system	
ph4.txt	M00495	AgrC-AgrA (exoprotein synthesis) two-component regulatory system	
ph45.txt	M00495	AgrC-AgrA (exoprotein synthesis) two-component regulatory system	
ph5.txt	M00495	AgrC-AgrA (exoprotein synthesis) two-component regulatory system	
ph55.txt	M00495	AgrC-AgrA (exoprotein synthesis) two-component regulatory system	
ph6.txt	M00495	AgrC-AgrA (exoprotein synthesis) two-component regulatory system	
ph65.txt	M00495	AgrC-AgrA (exoprotein synthesis) two-component regulatory system	
ph7.txt	M00495	AgrC-AgrA (exoprotein synthesis) two-component regulatory system	
ph4.txt	M00492	LytS-LytR two-component regulatory system	K07705
ph45.txt	M00492	LytS-LytR two-component regulatory system	K07705
ph5.txt	M00492	LytS-LytR two-component regulatory system	K07704,K07705
ph55.txt	M00492	LytS-LytR two-component regulatory system	K07705
ph6.txt	M00492	LytS-LytR two-component regulatory system	K07705
ph65.txt	M00492	LytS-LytR two-component regulatory system	K07705
ph7.txt	M00492	LytS-LytR two-component regulatory system	K07705
ph4.txt	M00493	AlgZ-AlgR (alginate production) two-component regulatory system	K08082,K08083
ph45.txt	M00493	AlgZ-AlgR (alginate production) two-component regulatory system	
ph5.txt	M00493	AlgZ-AlgR (alginate production) two-component regulatory system	K08082,K08083
ph55.txt	M00493	AlgZ-AlgR (alginate production) two-component regulatory system	K08082,K08083
ph6.txt	M00493	AlgZ-AlgR (alginate production) two-component regulatory system	K08082,K08083
ph65.txt	M00493	AlgZ-AlgR (alginate production) two-component regulatory system	K08082,K08083
ph7.txt	M00493	AlgZ-AlgR (alginate production) two-component regulatory system	K08082,K08083
ph4.txt	M00490	MalK-MalR (malate transport) two-component regulatory system	
ph45.txt	M00490	MalK-MalR (malate transport) two-component regulatory system	
ph5.txt	M00490	MalK-MalR (malate transport) two-component regulatory system	
ph55.txt	M00490	MalK-MalR (malate transport) two-component regulatory system	
ph6.txt	M00490	MalK-MalR (malate transport) two-component regulatory system	
ph65.txt	M00490	MalK-MalR (malate transport) two-component regulatory system	
ph7.txt	M00490	MalK-MalR (malate transport) two-component regulatory system	
ph4.txt	M00491	arabinogalactan oligomer/maltooligosaccharide transport system	K15772,K10111,K10112
ph45.txt	M00491	arabinogalactan oligomer/maltooligosaccharide transport system	
ph5.txt	M00491	arabinogalactan oligomer/maltooligosaccharide transport system	K15770,K15771,K15772,K10111,K10112
ph55.txt	M00491	arabinogalactan oligomer/maltooligosaccharide transport system	K15770,K15771,K15772,K10111,K10112
ph6.txt	M00491	arabinogalactan oligomer/maltooligosaccharide transport system	K15770,K15771,K15772,K10111,K10112
ph65.txt	M00491	arabinogalactan oligomer/maltooligosaccharide transport system	K15770,K15771,K15772,K10111,K10112
ph7.txt	M00491	arabinogalactan oligomer/maltooligosaccharide transport system	K15770,K15771,K15772,K10111,K10112
ph4.txt	M00319	Manganese/zinc/iron transport system	K11707,K11708,K11709,K11710
ph45.txt	M00319	Manganese/zinc/iron transport system	
ph5.txt	M00319	Manganese/zinc/iron transport system	K11707,K11708,K11709,K11710
ph55.txt	M00319	Manganese/zinc/iron transport system	K11707,K11708,K11709,K11710
ph6.txt	M00319	Manganese/zinc/iron transport system	K11707,K11708,K11709,K11710
ph65.txt	M00319	Manganese/zinc/iron transport system	K11707,K11708,K11709,K11710
ph7.txt	M00319	Manganese/zinc/iron transport system	K11707,K11708,K11709,K11710
ph4.txt	M00318	Iron/zinc/manganese/copper transport system	
ph45.txt	M00318	Iron/zinc/manganese/copper transport system	
ph5.txt	M00318	Iron/zinc/manganese/copper transport system	
ph55.txt	M00318	Iron/zinc/manganese/copper transport system	
ph6.txt	M00318	Iron/zinc/manganese/copper transport system	
ph65.txt	M00318	Iron/zinc/manganese/copper transport system	
ph7.txt	M00318	Iron/zinc/manganese/copper transport system	
ph4.txt	M00252	Lipooligosaccharide transport system	K09694,K09695
ph45.txt	M00252	Lipooligosaccharide transport system	
ph5.txt	M00252	Lipooligosaccharide transport system	K09694,K09695
ph55.txt	M00252	Lipooligosaccharide transport system	K09694,K09695
ph6.txt	M00252	Lipooligosaccharide transport system	K09694,K09695
ph65.txt	M00252	Lipooligosaccharide transport system	K09694,K09695
ph7.txt	M00252	Lipooligosaccharide transport system	K09694,K09695
ph4.txt	M00253	Sodium transport system	K09696,K09697
ph45.txt	M00253	Sodium transport system	
ph5.txt	M00253	Sodium transport system	K09696,K09697
ph55.txt	M00253	Sodium transport system	K09696,K09697
ph6.txt	M00253	Sodium transport system	K09696,K09697
ph65.txt	M00253	Sodium transport system	K09696,K09697
ph7.txt	M00253	Sodium transport system	K09696,K09697
ph4.txt	M00254	ABC-2 type transport system	K01992,K01990
ph45.txt	M00254	ABC-2 type transport system	K01990
ph5.txt	M00254	ABC-2 type transport system	K01992,K01990
ph55.txt	M00254	ABC-2 type transport system	K01992,K01990
ph6.txt	M00254	ABC-2 type transport system	K01992,K01990
ph65.txt	M00254	ABC-2 type transport system	K01992,K01990
ph7.txt	M00254	ABC-2 type transport system	K01992,K01990
ph4.txt	M00255	Lipoprotein-releasing system	K09808,K09810
ph45.txt	M00255	Lipoprotein-releasing system	K09808,K09810
ph5.txt	M00255	Lipoprotein-releasing system	K09808,K09810
ph55.txt	M00255	Lipoprotein-releasing system	K09808,K09810
ph6.txt	M00255	Lipoprotein-releasing system	K09808,K09810
ph65.txt	M00255	Lipoprotein-releasing system	K09808,K09810
ph7.txt	M00255	Lipoprotein-releasing system	K09808,K09810
ph4.txt	M00256	Cell division transport system	K09811,K09812
ph45.txt	M00256	Cell division transport system	
ph5.txt	M00256	Cell division transport system	K09811,K09812
ph55.txt	M00256	Cell division transport system	K09811,K09812
ph6.txt	M00256	Cell division transport system	K09811,K09812
ph65.txt	M00256	Cell division transport system	K09811,K09812
ph7.txt	M00256	Cell division transport system	K09811,K09812
ph4.txt	M00257	Hemin transport system	K09813,K09814
ph45.txt	M00257	Hemin transport system	
ph5.txt	M00257	Hemin transport system	K09813,K09814
ph55.txt	M00257	Hemin transport system	K09813,K09814
ph6.txt	M00257	Hemin transport system	K09813,K09814
ph65.txt	M00257	Hemin transport system	K09814
ph7.txt	M00257	Hemin transport system	K09814
ph4.txt	M00258	Putative ABC transport system	K02004,K02003
ph45.txt	M00258	Putative ABC transport system	K02004,K02003
ph5.txt	M00258	Putative ABC transport system	K02004,K02003
ph55.txt	M00258	Putative ABC transport system	K02004,K02003
ph6.txt	M00258	Putative ABC transport system	K02004,K02003
ph65.txt	M00258	Putative ABC transport system	K02004,K02003
ph7.txt	M00258	Putative ABC transport system	K02004,K02003
ph4.txt	M00259	Heme transport system	K02195,K02194,K02193
ph45.txt	M00259	Heme transport system	
ph5.txt	M00259	Heme transport system	K02195,K02194,K02193
ph55.txt	M00259	Heme transport system	K02195,K02194,K02193
ph6.txt	M00259	Heme transport system	K02195,K02194,K02193
ph65.txt	M00259	Heme transport system	K02195,K02194,K02193
ph7.txt	M00259	Heme transport system	K02195,K02194,K02193
ph4.txt	M00315	Uncharacterized ABC transport system	
ph45.txt	M00315	Uncharacterized ABC transport system	
ph5.txt	M00315	Uncharacterized ABC transport system	
ph55.txt	M00315	Uncharacterized ABC transport system	
ph6.txt	M00315	Uncharacterized ABC transport system	
ph65.txt	M00315	Uncharacterized ABC transport system	
ph7.txt	M00315	Uncharacterized ABC transport system	
ph4.txt	M00314	Bacitracin transport system	
ph45.txt	M00314	Bacitracin transport system	
ph5.txt	M00314	Bacitracin transport system	K11631
ph55.txt	M00314	Bacitracin transport system	
ph6.txt	M00314	Bacitracin transport system	
ph65.txt	M00314	Bacitracin transport system	
ph7.txt	M00314	Bacitracin transport system	
ph4.txt	M00317	Manganese/iron transport system	
ph45.txt	M00317	Manganese/iron transport system	
ph5.txt	M00317	Manganese/iron transport system	
ph55.txt	M00317	Manganese/iron transport system	
ph6.txt	M00317	Manganese/iron transport system	K11604,K11605,K11606,K11607
ph65.txt	M00317	Manganese/iron transport system	K11604,K11605,K11606,K11607
ph7.txt	M00317	Manganese/iron transport system	K11604,K11606,K11607
ph4.txt	M00316	Manganese transport system	
ph45.txt	M00316	Manganese transport system	
ph5.txt	M00316	Manganese transport system	
ph55.txt	M00316	Manganese transport system	K11601
ph6.txt	M00316	Manganese transport system	K11602,K11603
ph65.txt	M00316	Manganese transport system	
ph7.txt	M00316	Manganese transport system	
ph4.txt	M00845	Arginine biosynthesis, glutamate => acetylcitrulline => arginine	K22478,K00145,K00821,K09065,K01438,K01940,K01755
ph45.txt	M00845	Arginine biosynthesis, glutamate => acetylcitrulline => arginine	K00145,K01755
ph5.txt	M00845	Arginine biosynthesis, glutamate => acetylcitrulline => arginine	K22478,K00145,K00821,K09065,K01438,K01940,K01755
ph55.txt	M00845	Arginine biosynthesis, glutamate => acetylcitrulline => arginine	K22478,K00145,K00821,K09065,K01438,K01940,K01755
ph6.txt	M00845	Arginine biosynthesis, glutamate => acetylcitrulline => arginine	K22478,K00145,K00821,K09065,K01438,K01940,K01755
ph65.txt	M00845	Arginine biosynthesis, glutamate => acetylcitrulline => arginine	K22478,K00145,K00821,K09065,K01438,K01940,K01755
ph7.txt	M00845	Arginine biosynthesis, glutamate => acetylcitrulline => arginine	K22478,K00145,K00821,K09065,K01438,K01940,K01755
ph4.txt	M00844	Arginine biosynthesis, ornithine => arginine	K00611,K01940,K01755
ph45.txt	M00844	Arginine biosynthesis, ornithine => arginine	K01755
ph5.txt	M00844	Arginine biosynthesis, ornithine => arginine	K00611,K01940,K01755
ph55.txt	M00844	Arginine biosynthesis, ornithine => arginine	K00611,K01940,K01755
ph6.txt	M00844	Arginine biosynthesis, ornithine => arginine	K00611,K01940,K01755
ph65.txt	M00844	Arginine biosynthesis, ornithine => arginine	K00611,K01940,K01755
ph7.txt	M00844	Arginine biosynthesis, ornithine => arginine	K00611,K01940,K01755
ph4.txt	M00847	Heme biosynthesis, archaea, siroheme => heme	K22225,K22226,K22227
ph45.txt	M00847	Heme biosynthesis, archaea, siroheme => heme	
ph5.txt	M00847	Heme biosynthesis, archaea, siroheme => heme	K22225,K22226,K22227
ph55.txt	M00847	Heme biosynthesis, archaea, siroheme => heme	K22225,K22226,K22227
ph6.txt	M00847	Heme biosynthesis, archaea, siroheme => heme	K22225,K22226,K22227
ph65.txt	M00847	Heme biosynthesis, archaea, siroheme => heme	K22225,K22226,K22227
ph7.txt	M00847	Heme biosynthesis, archaea, siroheme => heme	K22225,K22226,K22227
ph4.txt	M00796	dTDP-D-mycaminose biosynthesis	
ph45.txt	M00796	dTDP-D-mycaminose biosynthesis	
ph5.txt	M00796	dTDP-D-mycaminose biosynthesis	
ph55.txt	M00796	dTDP-D-mycaminose biosynthesis	
ph6.txt	M00796	dTDP-D-mycaminose biosynthesis	
ph65.txt	M00796	dTDP-D-mycaminose biosynthesis	
ph7.txt	M00796	dTDP-D-mycaminose biosynthesis	
ph4.txt	M00841	Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF	K01495,K00950,K00796,K11754
ph45.txt	M00841	Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF	K00796
ph5.txt	M00841	Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF	K01495,K00950,K00796,K11754
ph55.txt	M00841	Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF	K01495,K00950,K00796,K11754
ph6.txt	M00841	Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF	K01495,K00950,K00796,K11754
ph65.txt	M00841	Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF	K01495,K00950,K00796,K11754
ph7.txt	M00841	Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF	K01495,K00950,K00796,K11754
ph4.txt	M00840	Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF	K14652,K01633,K22099,K00287
ph45.txt	M00840	Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF	
ph5.txt	M00840	Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF	K14652,K01633,K22099,K00287
ph55.txt	M00840	Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF	K14652,K01633,K22099,K00287
ph6.txt	M00840	Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF	K14652,K01633,K22099,K00287
ph65.txt	M00840	Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF	K14652,K01633,K22099,K00287
ph7.txt	M00840	Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF	K14652,K01633,K00287
ph4.txt	M00843	L-threo-Tetrahydrobiopterin biosynthesis, GTP => L-threo-BH4	K01495,K01737
ph45.txt	M00843	L-threo-Tetrahydrobiopterin biosynthesis, GTP => L-threo-BH4	
ph5.txt	M00843	L-threo-Tetrahydrobiopterin biosynthesis, GTP => L-threo-BH4	K01495,K01737
ph55.txt	M00843	L-threo-Tetrahydrobiopterin biosynthesis, GTP => L-threo-BH4	K01495,K01737
ph6.txt	M00843	L-threo-Tetrahydrobiopterin biosynthesis, GTP => L-threo-BH4	K01495,K01737
ph65.txt	M00843	L-threo-Tetrahydrobiopterin biosynthesis, GTP => L-threo-BH4	K01495,K01737
ph7.txt	M00843	L-threo-Tetrahydrobiopterin biosynthesis, GTP => L-threo-BH4	K01495,K01737
ph4.txt	M00842	Tetrahydrobiopterin biosynthesis, GTP => BH4	K01495,K01737
ph45.txt	M00842	Tetrahydrobiopterin biosynthesis, GTP => BH4	
ph5.txt	M00842	Tetrahydrobiopterin biosynthesis, GTP => BH4	K01495,K01737
ph55.txt	M00842	Tetrahydrobiopterin biosynthesis, GTP => BH4	K01495,K01737
ph6.txt	M00842	Tetrahydrobiopterin biosynthesis, GTP => BH4	K01495,K01737
ph65.txt	M00842	Tetrahydrobiopterin biosynthesis, GTP => BH4	K01495,K01737
ph7.txt	M00842	Tetrahydrobiopterin biosynthesis, GTP => BH4	K01495,K01737
ph4.txt	M00849	C5 isoprenoid biosynthesis, mevalonate pathway, archaea	K00626,K01641,K00021,K00054,K06981,K01823
ph45.txt	M00849	C5 isoprenoid biosynthesis, mevalonate pathway, archaea	K00626
ph5.txt	M00849	C5 isoprenoid biosynthesis, mevalonate pathway, archaea	K00626,K01641,K00021,K00054,K06981,K01823
ph55.txt	M00849	C5 isoprenoid biosynthesis, mevalonate pathway, archaea	K00626,K01641,K00021,K00054,K06981,K01823
ph6.txt	M00849	C5 isoprenoid biosynthesis, mevalonate pathway, archaea	K00626,K01641,K00021,K00054,K06981,K01823
ph65.txt	M00849	C5 isoprenoid biosynthesis, mevalonate pathway, archaea	K00626,K01641,K00021,K00054,K06981,K01823
ph7.txt	M00849	C5 isoprenoid biosynthesis, mevalonate pathway, archaea	K00626,K01641,K00021,K00054,K06981,K01823
ph4.txt	M00848	Aurachin biosynthesis, anthranilate => aurachin A	
ph45.txt	M00848	Aurachin biosynthesis, anthranilate => aurachin A	
ph5.txt	M00848	Aurachin biosynthesis, anthranilate => aurachin A	
ph55.txt	M00848	Aurachin biosynthesis, anthranilate => aurachin A	
ph6.txt	M00848	Aurachin biosynthesis, anthranilate => aurachin A	
ph65.txt	M00848	Aurachin biosynthesis, anthranilate => aurachin A	
ph7.txt	M00848	Aurachin biosynthesis, anthranilate => aurachin A	
ph4.txt	M00813	Lantibiotic transport system	K20459,K20461
ph45.txt	M00813	Lantibiotic transport system	
ph5.txt	M00813	Lantibiotic transport system	K20459,K20460,K20461
ph55.txt	M00813	Lantibiotic transport system	K20459,K20461
ph6.txt	M00813	Lantibiotic transport system	K20459,K20461
ph65.txt	M00813	Lantibiotic transport system	K20459,K20461
ph7.txt	M00813	Lantibiotic transport system	K20459,K20461
ph4.txt	M00405	THC complex	K13174
ph45.txt	M00405	THC complex	
ph5.txt	M00405	THC complex	K12878
ph55.txt	M00405	THC complex	
ph6.txt	M00405	THC complex	
ph65.txt	M00405	THC complex	
ph7.txt	M00405	THC complex	
ph4.txt	M00404	COPII complex	K14004,K14005,K14007,K07953
ph45.txt	M00404	COPII complex	
ph5.txt	M00404	COPII complex	K14004,K14005,K14007,K07953
ph55.txt	M00404	COPII complex	K14004
ph6.txt	M00404	COPII complex	K14004,K14005,K14007
ph65.txt	M00404	COPII complex	K14004
ph7.txt	M00404	COPII complex	K14004
ph4.txt	M00407	SCF-CDC4 complex	K03094
ph45.txt	M00407	SCF-CDC4 complex	
ph5.txt	M00407	SCF-CDC4 complex	K03094
ph55.txt	M00407	SCF-CDC4 complex	K03094
ph6.txt	M00407	SCF-CDC4 complex	K03094
ph65.txt	M00407	SCF-CDC4 complex	
ph7.txt	M00407	SCF-CDC4 complex	
ph4.txt	M00406	TREX complex	K13174
ph45.txt	M00406	TREX complex	
ph5.txt	M00406	TREX complex	K12878
ph55.txt	M00406	TREX complex	
ph6.txt	M00406	TREX complex	
ph65.txt	M00406	TREX complex	
ph7.txt	M00406	TREX complex	
ph4.txt	M00401	Sec61 complex	K10956,K07342
ph45.txt	M00401	Sec61 complex	
ph5.txt	M00401	Sec61 complex	K10956,K07342
ph55.txt	M00401	Sec61 complex	K07342
ph6.txt	M00401	Sec61 complex	K10956,K07342
ph65.txt	M00401	Sec61 complex	K10956,K07342
ph7.txt	M00401	Sec61 complex	K10956,K07342
ph4.txt	M00400	p97-Ufd1-Npl4 complex	K13525,K14016,K14015
ph45.txt	M00400	p97-Ufd1-Npl4 complex	
ph5.txt	M00400	p97-Ufd1-Npl4 complex	K13525,K14016,K14015
ph55.txt	M00400	p97-Ufd1-Npl4 complex	K13525
ph6.txt	M00400	p97-Ufd1-Npl4 complex	K13525,K14015
ph65.txt	M00400	p97-Ufd1-Npl4 complex	K13525
ph7.txt	M00400	p97-Ufd1-Npl4 complex	K13525
ph4.txt	M00403	HRD1/SEL1 ERAD complex	K13989,K13525,K14015,K14016
ph45.txt	M00403	HRD1/SEL1 ERAD complex	
ph5.txt	M00403	HRD1/SEL1 ERAD complex	K13525,K14015,K14016
ph55.txt	M00403	HRD1/SEL1 ERAD complex	K13525
ph6.txt	M00403	HRD1/SEL1 ERAD complex	K13525,K14015
ph65.txt	M00403	HRD1/SEL1 ERAD complex	K13525
ph7.txt	M00403	HRD1/SEL1 ERAD complex	K13525
ph4.txt	M00402	Translocon-associated protein (TRAP) complex	
ph45.txt	M00402	Translocon-associated protein (TRAP) complex	
ph5.txt	M00402	Translocon-associated protein (TRAP) complex	
ph55.txt	M00402	Translocon-associated protein (TRAP) complex	
ph6.txt	M00402	Translocon-associated protein (TRAP) complex	
ph65.txt	M00402	Translocon-associated protein (TRAP) complex	
ph7.txt	M00402	Translocon-associated protein (TRAP) complex	
